,StationID,StationName,Lat,Lon
909,3949,Brook Ave & E 138 St,40.807408,-73.91924
910,3950,Brook Ave & E 141 St,40.809619,-73.917875
911,3951,E 141 St & St Ann's Ave,40.808633,-73.916124
912,3952,E 141 St & Jackson Ave,40.806896,-73.911837
913,3953,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
914,3955,St Mary's St & Jackson Ave,40.808891,-73.91081
915,3956,St. Ann's Ave & E 144 St,40.811112,-73.914932
916,3957,E 144 St & Brook Ave,40.811675,-73.917037
917,3958,Willis Ave & E 143 St,40.812299,-73.92037
918,3959,Edgecombe Ave & W 145 St,40.823498,-73.94386
919,3960,Hamilton Pl & W 140 St,40.822756,-73.951346
920,3961,Morris Ave & E 153 St,40.820036,-73.921411
921,3963,Melrose Ave & E 150 St,40.816827,-73.917338
922,3964,Brook Ave & E 148 St,40.814383,-73.915368
923,3965,E 149 St & Eagle Ave,40.814046,-73.91186
924,3966,Wales Ave & E 147 St,40.811314,-73.907729
925,3967,W 146 St & Broadway,40.826969,-73.949738
926,3968,Prospect Ave & E 151 St,40.814232,-73.903927
927,3969,St Ann's Ave & Westchester Ave,40.815887,-73.911918
928,3970,Melrose Ave & E 154 St,40.819609,-73.916071
929,3972,E 158 St & Melrose Ave,40.822215,-73.914688
930,3973,St Nicholas Ave & W 150 St,40.827212,-73.942722
931,3975,Brook Ave & E 157 St,40.820713,-73.911759
932,3976,E 156 & Brook Ave,40.819823,-73.912411
933,3977,Prospect Ave & Longwood Ave,40.81899,-73.90202
934,3978,Cauldwell Ave & E 161 St,40.82188,-73.907521
935,3980,Amsterdam Ave & W 152 St,40.829523,-73.944279
936,3981,Harlem River Dr & W 155 St,40.830476,-73.939929
937,3982,Bergen Ave & E 152 St,40.817166,-73.914737
938,3983,Westchester Ave & E 156 St,40.817802,-73.905203
939,3984,W 140 St & Riverside Dr,40.824013,-73.954743
940,3985,E 160 St & Tinton Ave,40.820302,-73.903944
941,3986,E 149 St & Morris Ave,40.81734,-73.922962
942,3987,E 149 St & Jackson Ave,40.813135,-73.909235
943,3988,E 128 St & 3 Ave,40.805631,-73.934077
944,3989,Willis Ave & E 137 St,40.808384,-73.923604
945,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253
946,3994,2 Ave & E 125 St,40.802554,-73.933509
947,3995,5 Ave & E 135 St,40.812191,-73.937838
948,3996,Lexington Ave & E 128 St,40.806414,-73.936085
949,3997,5 Av & W 139 St,40.815484,-73.935856
950,3998,W 135 St & Lenox Terrace Pl,40.813619,-73.939336
951,3999,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279
952,4000,Lenox Ave & W 144 St,40.819783,-73.936521
953,4001,Lenox Ave & W 146 St,40.821111,-73.935971
954,4002,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249
955,4004,Edgecombe Ave & W 141 St,40.820681,-73.945144
956,4005,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
957,4006,E 147 St & Bergen Ave,40.814673,-73.91839
958,4007,Riverside Dr & W 138 St,40.823168,-73.955857
959,4009,Riverside Dr & W 145 St,40.827305,-73.951989
960,4010,W 145 St & Amsterdam Ave,40.825244,-73.947257
961,4011,Westchester Ave & Jackson Ave,40.816124,-73.908116
962,4012,W 148 St & Amsterdam Ave,40.827075,-73.945909
963,4013,Convent Ave & W 151 St,40.82831,-73.942924
964,4014,Riverside Dr & W 148 St,40.829114,-73.950426
965,4015,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996
966,4016,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168
967,4017,E 138 St & 5 Av,40.81449,-73.936153
968,4018,Broadway & W 131 St,40.817555,-73.957163
969,4019,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
970,4020,Bradhurst Ave & W 148 St,40.825125,-73.941616
971,4021,E 138 St & Grand Concourse,40.813224,-73.930605
972,4023,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057
973,4024,Macombs Pl & W 152 St,40.826406,-73.937948
974,4025,Edgecombe Ave & W 150 St,40.826881,-73.941427
975,4027,St. Nicholas Ave & W 155 St,40.830663,-73.941323
976,4028,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
977,4029,Courtlandt Ave & E 149 St,40.816402,-73.919549
978,4030,Courtlandt Ave & E 157 St,40.822267,-73.916792
979,4031,Cauldwell Ave & E 158 St,40.81989,-73.908351
980,4032,E 155 St & Courtlandt Ave,40.82057,-73.917579
981,4034,Hamilton Pl & W 138 St,40.821728,-73.952761
982,4035,Broadway & W 153 St,40.831327,-73.946665
983,4036,Motorgate,40.7639089,-73.9477213
984,4037,Roosevelt Island Tramway,40.757284,-73.9536
985,4038,Southpoint Park,40.75370225419114,-73.95865201950072
986,4040,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454
987,4041,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232
988,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618
989,4044,8 Ave & W 38 St,40.75461,-73.99177
990,4045,West End Ave & W 60 St,40.77237,-73.99005
991,4047,Amsterdam Ave & W 156 St,40.832081,-73.942386
992,4048,St. Nicholas Ave & W 157 St,40.832314,-73.94102
993,4050,W 159 St & Edgecombe Ave,40.833303,-73.939326
994,4051,W 160 St & St. Nicholas Ave,40.834468,-73.939865
995,4052,Amsterdam Ave & W 162 St,40.83618,-73.939789
996,4053,W 163 St & Edgecombe Ave,40.835798,-73.937496
997,4054,W 163 St & Riverside Dr,40.839278,-73.945446
998,4055,W 165 St & Fort Washington Ave,40.84004,-73.942939
999,4056,Broadway & W 165 St,40.839137,-73.941409
1000,4057,Amsterdam Ave & W 167 St,40.839443,-73.937044
1001,4058,Madison Av & E 51 St,40.75863,-73.97513
1002,4059,W 171 St & St. Nicholas Ave,40.842941,-73.938631
1003,4060,Amsterdam Ave & W 172 St,40.842173,-73.935111
1004,4061,Fort Washington Ave & W 173 St,40.84522,-73.940493
1005,4062,Amsterdam Ave & W 175 St,40.844044,-73.933651
1006,4063,Wadsworth Ave & W 175 St,40.846052,-73.937648
1007,4064,Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
1008,4065,Wadsworth Ave & W 179 St,40.848467,-73.936064
1009,4066,Audobon Ave & W 179 St,40.847305,-73.933291
1010,4067,Amsterdam Ave & W 180 St,40.847396,-73.931205
1011,4068,Fort Washington Ave & W 183 St,40.852252,-73.937854
1012,4069,Cabrini Blvd & W 177 St,40.848282,-73.941343
1013,4070,W 180 St & Ft Washington Ave,40.849972,-73.938423
1014,4071,Broadway & W 160 St,40.835775,-73.9434
1015,4072,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606
1016,4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461
1017,4074,Edgecombe Ave & W 167 St,40.838191,-73.936085
1018,4075,Central Park West & W 85 St,40.78476,-73.969862
1019,4076,E 150 St & Gerard Ave,40.820089,-73.928947
1020,4078,Concourse Village East & E 158 St,40.823732,-73.919379
1021,4079,Grant Ave & E 164 St,40.828847,-73.91769
1022,4080,Jerome Ave & E 164 St,40.831444,-73.926226
1023,4081,Gerard Ave & E 165 St,40.83173,-73.922394
1024,4082,Gerard Ave & McClellan St,40.833909,-73.92112
1025,4083,Walton Ave & E 168 St,40.83649,-73.918316
1026,4084,Sheridan Ave & E 168 St,40.835334,-73.9154
1027,4085,Grand Concourse & E 171 St,40.839549,-73.913004
1028,4086,Inwood Ave & W 170 St,40.840536,-73.919228
1029,4087,W 170 St & University Ave,40.84207,-73.926075
1030,4088,Nelson Ave & W 172 St,40.843965,-73.920999
1031,4090,Grand Concourse & E 156 St,40.823429,-73.924689
1032,4091,Jerome Ave & Ogden Ave,40.829797,-73.931015
1033,4092,Jerome Ave & Anderson Ave,40.830179,-73.928747
1034,4093,Grand Concourse & E 161 St,40.827115,-73.92272
1035,4094,Park Ave & E 162 St,40.825716,-73.915585
1036,4095,E 165 St & Jerome Ave,40.83263,-73.925101
1037,4096,Grand Concourse & E 167 St,40.834263,-73.917641
1038,4098,Shakespeare Ave & W 169 St,40.839312,-73.922423
1039,4099,E 169 St & Webster Ave,40.834015,-73.908863
1040,4101,E 153 St & E 157 St,40.826677,-73.929327
1041,4102,Grand Concourse & E 164 St,40.829608,-73.921461
1042,4103,Ogden Ave & W 165 St,40.834457,-73.928381
1043,4104,Old Broadway & W 133 St,40.818212,-73.955277
1044,4105,Concourse Village West & E 156 St,40.823162,-73.923267
1045,4106,Ogden Ave & W 164 St,40.832812,-73.929372
1046,4107,E 170 St & Clay Ave,40.837213,-73.908345
1047,4108,Clay Ave & E 173 St,40.843264,-73.904867
1048,4109,Amsterdam Ave & W 183 St,40.84925,-73.93022
1049,4110,Avenue D & E 10 St,40.72506551015475,-73.97515833377838
1050,4112,Wards Meadow Comfort Station,40.78294,-73.93077
1051,4113,Icahn Stadium,40.79346,-73.92389
1052,4114,Sunken Meadow Comfort Station,40.79558,-73.91906
1053,4115,Bronx Shore Comfort Station,40.80046,-73.92404
1054,4116,Gerard Ave & E 164 St,40.830262,-73.923391
1055,4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679
1056,4118,Liberty St & Nassau St,40.70858894240581,-74.00935482235809
1057,4120,E 39 St & Lexington Ave,40.7494985460252,-73.97729203113158
1058,4121,1 Ave & E 39 St,40.74714,-73.97113
1059,4122,Central Park W & W 97 St,40.79249519495111,-73.96417066463071
1060,4123,Central Park W & W 103 St,40.79603684159984,-73.96158903853575
1061,4124,Central Park W & W 91 St,40.78866499127884,-73.96680057048798
1062,4125,E 161 St & River Ave,40.827883,-73.927111
1063,4126,E 157 St & River Ave,40.825737,-73.927311
1064,4127,Ogden Ave & Merriam Ave,40.839142,-73.925961
1065,4128,College Ave & E 170 St,40.837576,-73.910489
1066,4129,Anderson Ave & W 164 St,40.832057,-73.927421
1067,4130,Morris Ave & McClellan St,40.831584,-73.9149
1068,4131,Goble Pl & Macombs Rd,40.844075,-73.917256
1069,4132,Southern Blvd & Avenue St. John,40.812769,-73.901583
1070,4133,Beck St & Leggett Ave,40.815077,-73.899939
1071,4134,Longwood Ave & Southern Blvd,40.816343,-73.896447
1072,4135,Westchester Ave & Longwood Ave,40.819701,-73.901311
1073,4136,Washington Ave & E 163 St,40.824,-73.91089
1074,4137,3 Ave & E 163 St,40.823872,-73.908699
1075,4138,3 Ave & Franklin Ave,40.82696,-73.907451
1076,4139,Tinton Ave & E 165 St,40.824796,-73.90242
1077,4140,E 163 St & Union Ave,40.822545,-73.901824
1078,4141,Southern Blvd & Tiffany St,40.818185,-73.894143
1079,4142,Barry St & Tiffany St,40.816126,-73.891559
1080,4143,Hunts Point Ave & Bryant Ave,40.813991,-73.8855
1081,4144,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161
1082,4146,Garrison Ave & Manida St,40.818743,-73.890247
1083,4147,E 163 St & Tiffany St,40.821075,-73.895069
1084,4148,Intervale Ave & Westchester Ave,40.821967,-73.896752
1085,4149,E 167 St & Franklin Ave,40.82895,-73.90521
1086,4152,Fulton Ave & E 168 St,40.830471,-73.904556
1087,4153,E 165 St & Fox St,40.82394,-73.894025
1088,4154,Faile St & Garrison Ave,40.820578,-73.888271
1089,4155,E 169 St & Fox St,40.827184,-73.893721
1090,4156,Fulton Ave & St. Paul's Pl,40.83545,-73.90153
1091,4157,Boston Rd & Prospect Ave,40.833246,-73.896599
1092,4158,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717
1093,4159,3 Ave & E 172 St,40.839586,-73.900277
1094,4160,Washington Ave & E 174 St,40.843079,-73.900216
1095,4161,3 Ave & E 174 St,40.84224,-73.8985
1096,4162,Southern Blvd & E 172 St,40.834124,-73.88955
1097,4163,Boone Ave & E 172 St,40.832649,-73.885272
1098,4164,E 174 St & Longfellow Ave,40.836274,-73.884308
1099,4165,E 165 St & Clay Ave,40.82809,-73.91288
1100,4166,River Ave & E 153 St,40.82441,-73.92818
1101,4167,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172
1102,4168,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544
1103,4169,Morris Ave & E 171 St,40.83899,-73.9109
1104,4170,Webster Ave & E 166 St,40.828975,-73.911259
1105,4171,Boston Rd & E 167 St,40.828199,-73.903719
1106,4172,Washington Ave & E 167 St,40.829896,-73.907618
1107,4173,Longfellow Ave & E 165 St,40.825322,-73.887729
1108,4174,3 Ave & E 170 St,40.834857,-73.903743
1109,4175,E 171 St & Webster Ave,40.838379,-73.905838
1110,4177,Prospect Ave & Jennings St,40.831762,-73.896853
1111,4179,Freeman St & Southern Blvd,40.830051,-73.892103
1112,4180,West Farms Rd & Boone Ave,40.830025,-73.886312
1113,4181,Hoe Ave & Jennings St,40.832171,-73.889686
1114,4182,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
1115,4183,Fulton Ave & E 172 St,40.839229,-73.899047
1116,4184,Southern Blvd & E 174 St,40.836733,-73.887931
1117,4185,Southern Blvd & E 175 St,40.839335,-73.886445
1118,4186,E 149 St & Park Ave,40.818154,-73.925294
1119,4188,Broadway & W 155 St,40.83299,-73.94592
1120,4189,Grant Ave & E 169 St,40.83579,-73.913741
1121,4190,Walton Ave & E 171 St,40.840683,-73.915073
1122,4191,Intervale Ave & Kelly St,40.827301,-73.896372
1123,4192,Prospect Ave & E 167 St,40.826303,-73.898751
1124,4193,W 181 St & Riverside Dr,40.85168,-73.94186
1125,4194,Plaza Dr & W 170 St,40.840484,-73.917946
1126,4195,E 167 St & Clay Ave,40.83094,-73.91125
1127,4198,E 161 St & Park Ave,40.824811,-73.916407
1128,4199,River Ave & McClellan St,40.83406,-73.92243
1129,4200,E 174 St & Walton Ave,40.844811,-73.912042
1130,4201,Clay Ave & Claremont Pkwy,40.83999,-73.90549
1131,4202,Dawson St & Intervale Ave,40.819999,-73.897263
1132,4203,Westchester Ave & Southern Blvd,40.824956,-73.891677
1133,4204,E 167 St & Bryant Ave,40.826706,-73.888719
1134,4205,Crotona Park North & Prospect Ave,40.841092,-73.892317
1135,4206,Southern Blvd & E 149 St,40.811892,-73.904192
1136,4207,Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395
1137,4208,Walton Ave & E 153 St,40.822351,-73.926907
1138,4209,University Ave & W 168 St,40.838706,-73.927034
1139,4210,Grand Concourse & E 166 St,40.83196,-73.91956
1140,4211,Union Ave & E 169 St,40.82995,-73.898802
1141,4212,Franklin Ave & E 169 St,40.83171,-73.90208
1142,4213,Wilkins Ave & Crotona Park E,40.835302,-73.895133
1143,4214,Spring St & Hudson St,40.72583996792375,-74.0076532959938
1144,4215,Hudson St & W 13 St,40.74005708567285,-74.0052741765976
1145,4219,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261
1146,4220,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928
1147,4222,River Ave & E 151 St,40.822217,-73.928939
1148,4225,Clinton St & Tillary St,40.69623297129316,-73.99142056703568
1149,4227,Crotona Park East & E 173 St,40.837037,-73.890413
1150,4228,Waterloo Pl & Crotona Park East,40.839194,-73.888587
1151,4229,Sheridan Ave & E 172 St,40.840494,-73.911479
1152,4230,Charlotte St & Boston Rd,40.8358771,-73.8931428
1153,4232,6 Ave & W 45 St,40.756951,-73.982631
1154,4235,W 50 St & 10 Ave,40.76473420006519,-73.99194359779358
1155,4236,W 54 St & 11 Ave,40.768333,-73.992573
1156,4238,W 44 St & 11 Ave,40.762009,-73.996975
1157,4239,E 50 St & Park Ave,40.757334,-73.974235
1158,4245,Bruckner Blvd & Bryant Ave,40.821952,-73.888546
1159,4247,Riverside Dr & W 153 St,40.832164,-73.949702
1160,4248,Old Slip & South St,40.70336686695866,-74.007867872715
1161,4249,E 170 St & Webster Ave,40.83617913677475,-73.90730146322765
1162,4250,Seneca Ave & Irvine St,40.81872569990116,-73.88862490653992
1163,4279,E 54 St & 1 Ave,40.756265,-73.964179
1164,4280,W 10 St & Washington St,40.73342399437081,-74.00851495563984
1165,4302,21 St & 23 Ave,40.778557,-73.919046
1166,4304,34th Ave & Vernon Blvd,40.76535380385866,-73.93986314535141
1167,4305,34 Ave & 31 St,40.759604471387945,-73.92714411020279
1168,4306,35 St & 23 Ave,40.77301508291382,-73.91119033098221
1169,4309,18 St & 27 Ave,40.772768286288304,-73.92743647098541
1170,4310,24 St & 38 Ave,40.756351,-73.936515
1171,4311,8 St & Astoria Blvd,40.7725996921817,-73.93266275525093
1172,4328,W 167 St & St. Nicholas Ave,40.840124,-73.93949
1173,4332,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632
